Job ID,Job Title,Salary,Skills,Location,Years of Experience,Company Name,Mode of Work,skills_tokens,job_title_tokens
3053,Senior Foreign Language Translator,$225464,"Technical Translation, Language Services, Document Translation, Cultural Awareness","Minneapolis, MN",14,Agile Development Co.,Hybrid,"[101, 4087, 5449, 1010, 2653, 2578, 1010, 6254, 5449, 1010, 3451, 7073, 102]","[101, 3026, 3097, 2653, 11403, 102]"
3054,Data Scientist,$47198,"Keras, Python, Deep Learning","Laramie, WY",5,Zephyr Innovations,Hybrid,"[101, 17710, 8180, 1010, 18750, 1010, 2784, 4083, 102]","[101, 2951, 7155, 102]"
3055,Cybersecurity Analyst,$131559,"Ethical Hacking, Cybersecurity, Risk Assessment","Cedar Rapids, IA",1,New Horizons Systems,Onsite,"[101, 12962, 23707, 1010, 16941, 3366, 10841, 15780, 1010, 3891, 7667, 102]","[101, 16941, 3366, 10841, 15780, 12941, 102]"
3056,Senior Corporate Lawyer,$169625,"Corporate Governance, Litigation, Corporate Finance Law, Dispute Resolution","Pierre, SD",9,TechBridge,Onsite,"[101, 5971, 10615, 1010, 15382, 1010, 5971, 5446, 2375, 1010, 7593, 5813, 102]","[101, 3026, 5971, 5160, 102]"
3057,Senior Software Tester,$53814,"Test Scripts, Regression Testing, Bug Tracking, Selenium","Birmingham, AL",6,Lighthouse Logistics,Onsite,"[101, 3231, 14546, 1010, 26237, 5604, 1010, 11829, 9651, 1010, 7367, 7770, 5007, 102]","[101, 3026, 4007, 3231, 2121, 102]"
3058,Senior Environmental Scientist,$195518,"GIS, Ecology, Environmental Policy","Rochester, MN",12,Oceanic Ventures,Onsite,"[101, 21025, 2015, 1010, 13517, 1010, 4483, 3343, 102]","[101, 3026, 4483, 7155, 102]"
3059,Cybersecurity Analyst,$45184,"Intrusion Detection, Risk Assessment, Ethical Hacking, Compliance","Orlando, FL",5,Marble Media,Onsite,"[101, 24554, 10788, 1010, 3891, 7667, 1010, 12962, 23707, 1010, 12646, 102]","[101, 16941, 3366, 10841, 15780, 12941, 102]"
3060,Senior Cloud Solutions Architect,$176478,"Cloud Migration, Hybrid Cloud, Google Cloud","Madison, WI",9,Momentum Technologies,Onsite,"[101, 6112, 9230, 1010, 8893, 6112, 1010, 8224, 6112, 102]","[101, 3026, 6112, 7300, 4944, 102]"
3061,Senior Blockchain Developer,$163982,"Ethereum, Truffle Framework, Solidity, DApp Development","Boston, MA",13,Summit Securities,Onsite,"[101, 28855, 14820, 1010, 19817, 16093, 21031, 7705, 1010, 5024, 3012, 1010, 4830, 9397, 2458, 102]","[101, 3026, 3796, 24925, 2078, 9722, 102]"
3062,3D Animator,$101021,"Animation Software, Rigging, Visual Effects, Character Animation, Animation","Lansing, MI",5,Pinnacle Platforms,Remote,"[101, 7284, 4007, 1010, 19838, 4726, 1010, 5107, 3896, 1010, 2839, 7284, 1010, 7284, 102]","[101, 7605, 25132, 102]"
3063,Senior Logistics Coordinator,$242026,"Logistics Planning, Inventory Management, Import/Export Compliance, Shipping","Olympia, WA",15,BlueSky Technologies,Remote,"[101, 12708, 4041, 1010, 12612, 2968, 1010, 12324, 1013, 9167, 12646, 1010, 7829, 102]","[101, 3026, 12708, 10669, 102]"
3064,Senior Product Manager,$168647,"Product Lifecycle Management, Agile Methodologies, Market Research","Baltimore, MD",14,Pathfinder Enterprises,Onsite,"[101, 4031, 2166, 23490, 2968, 1010, 29003, 4118, 20792, 1010, 3006, 2470, 102]","[101, 3026, 4031, 3208, 102]"
3065,Senior Data Engineer,$170269,"SQL, Data Modeling, Data Pipeline Construction, Python","Houston, TX",13,DesignHub,Hybrid,"[101, 29296, 1010, 2951, 11643, 1010, 2951, 13117, 2810, 1010, 18750, 102]","[101, 3026, 2951, 3992, 102]"
3066,Graphic Designer,$41847,"Illustrator, Web Design, Animation","Kansas City, MO",2,TechCorp,Remote,"[101, 13825, 1010, 4773, 2640, 1010, 7284, 102]","[101, 8425, 5859, 102]"
3067,Senior Data Engineer,$179744,"Data Modeling, Data Warehousing, Big Data Technologies, Data Pipeline Construction, ETL Development","West Valley City, UT",15,Shadowfax Technologies,Remote,"[101, 2951, 11643, 1010, 2951, 16283, 6806, 18161, 1010, 2502, 2951, 6786, 1010, 2951, 13117, 2810, 1010, 3802, 2140, 2458, 102]","[101, 3026, 2951, 3992, 102]"
3068,Senior Logistics Coordinator,$247680,"Shipping, Logistics Software, Distribution Strategies, Freight Management, Logistics Planning","Casper, WY",9,EcoSystems,Remote,"[101, 7829, 1010, 12708, 4007, 1010, 4353, 9942, 1010, 8441, 2968, 1010, 12708, 4041, 102]","[101, 3026, 12708, 10669, 102]"
3069,Senior Software Developer,$199711,"GraphQL, Scala, Docker","Springfield, MA",10,BioTech Health,Hybrid,"[101, 10629, 4160, 2140, 1010, 26743, 1010, 8946, 2121, 102]","[101, 3026, 4007, 9722, 102]"
3070,Human Resources Manager,$116410,"Employee Relations, Benefits Administration, Performance Management","Colorado Springs, CO",4,Quantum Realty,Onsite,"[101, 7904, 4262, 1010, 6666, 3447, 1010, 2836, 2968, 102]","[101, 2529, 4219, 3208, 102]"
3071,Senior Software Tester,$171300,"Quality Assurance, Test Scripts, Regression Testing","Baton Rouge, LA",12,Crown Computing,Onsite,"[101, 3737, 16375, 1010, 3231, 14546, 1010, 26237, 5604, 102]","[101, 3026, 4007, 3231, 2121, 102]"
3072,Senior DevOps Engineer,$156225,"Cloud Deployment, Ansible, Security Best Practices","Wilmington, DE",12,Bright Futures,Remote,"[101, 6112, 10813, 1010, 2019, 19307, 1010, 3036, 2190, 6078, 102]","[101, 3026, 16475, 11923, 3992, 102]"
3073,Senior Cybersecurity Analyst,$87079,"Compliance, Risk Assessment, Ethical Hacking","Greenville, SC",6,GreenLeaf Technologies,Onsite,"[101, 12646, 1010, 3891, 7667, 1010, 12962, 23707, 102]","[101, 3026, 16941, 3366, 10841, 15780, 12941, 102]"
3074,Senior Systems Analyst,$170830,"Troubleshooting, System Architecture, Project Management","Columbus, OH",11,BlueSky Technologies,Remote,"[101, 13460, 23416, 2075, 1010, 2291, 4294, 1010, 2622, 2968, 102]","[101, 3026, 3001, 12941, 102]"
3075,Senior Public Health Official,$102394,"Global Health Issues, Health Promotion Programs, Public Health Surveillance","Lincoln, NE",6,NetSolutions,Hybrid,"[101, 3795, 2740, 3314, 1010, 2740, 4712, 3454, 1010, 2270, 2740, 9867, 102]","[101, 3026, 2270, 2740, 2880, 102]"
3076,3D Animator,$40124,"3D Rendering, Character Animation, Storyboarding, Rigging","Baltimore, MD",5,Terra Firma Technologies,Remote,"[101, 7605, 14259, 1010, 2839, 7284, 1010, 2466, 21172, 1010, 19838, 4726, 102]","[101, 7605, 25132, 102]"
3077,Data Scientist,$110076,"Machine Learning, Hadoop, Data Mining, Python","Norfolk, VA",1,Pulse Point Media,Remote,"[101, 3698, 4083, 1010, 2018, 18589, 1010, 2951, 5471, 1010, 18750, 102]","[101, 2951, 7155, 102]"
3078,Senior Software Developer,$193300,"Docker, Kubernetes, Django","Hartford, CT",12,Pathfinder Enterprises,Remote,"[101, 8946, 2121, 1010, 13970, 5677, 7159, 2229, 1010, 6520, 23422, 102]","[101, 3026, 4007, 9722, 102]"
3079,Web Developer,$99460,"Security Practices, Ruby on Rails, React, Angular","Spokane, WA",2,CapitalTech,Onsite,"[101, 3036, 6078, 1010, 10090, 2006, 15168, 1010, 10509, 1010, 16108, 102]","[101, 4773, 9722, 102]"
3080,Senior Microsoft CRM Developer,$230856,"PowerApps, Javascript, Power BI","Detroit, MI",14,Quantalytics,Hybrid,"[101, 2373, 29098, 2015, 1010, 9262, 22483, 1010, 2373, 12170, 102]","[101, 3026, 7513, 13675, 2213, 9722, 102]"
3081,Human Resources Manager,$131902,"Compliance, Benefits Administration, Employee Engagement, Diversity and Inclusion","Cincinnati, OH",2,Nebula Web Solutions,Remote,"[101, 12646, 1010, 6666, 3447, 1010, 7904, 8147, 1010, 8906, 1998, 10502, 102]","[101, 2529, 4219, 3208, 102]"
3082,Senior Product Manager,$195842,"Business Analysis, Marketing, Agile Methodologies, SEO/SEM, Public Speaking","Huntsville, AL",12,Innovative Tech Solutions,Hybrid,"[101, 2449, 4106, 1010, 5821, 1010, 29003, 4118, 20792, 1010, 27457, 1013, 7367, 2213, 1010, 2270, 4092, 102]","[101, 3026, 4031, 3208, 102]"
3083,Senior Technical Writer,$241278,"Editing, User Manuals, Research","Shreveport, LA",10,Nebula Web Solutions,Hybrid,"[101, 9260, 1010, 5310, 6410, 2015, 1010, 2470, 102]","[101, 3026, 4087, 3213, 102]"
3084,Senior Software Tester,$184235,"Regression Testing, Bug Tracking, Manual Testing, Security Testing, Selenium","Nashville, TN",14,SkyHigh Networks,Onsite,"[101, 26237, 5604, 1010, 11829, 9651, 1010, 6410, 5604, 1010, 3036, 5604, 1010, 7367, 7770, 5007, 102]","[101, 3026, 4007, 3231, 2121, 102]"
3085,Senior Web Developer,$185026,"Security Practices, Angular, React, HTML, PHP","Newark, DE",9,Zephyr Innovations,Remote,"[101, 3036, 6078, 1010, 16108, 1010, 10509, 1010, 16129, 1010, 25718, 102]","[101, 3026, 4773, 9722, 102]"
3086,Software Developer,$78846,"Spring Boot, Vue.js, Ruby, CI/CD","Atlanta, GA",0,Omega Mobile,Onsite,"[101, 3500, 9573, 1010, 24728, 2063, 1012, 1046, 2015, 1010, 10090, 1010, 25022, 1013, 3729, 102]","[101, 4007, 9722, 102]"
3087,Senior Microsoft CRM Developer,$238033,"Integration Services, Microsoft Dynamics 365, SQL Server, Canvas","Aurora, CO",9,CapitalTech,Remote,"[101, 8346, 2578, 1010, 7513, 10949, 19342, 1010, 29296, 8241, 1010, 10683, 102]","[101, 3026, 7513, 13675, 2213, 9722, 102]"
3088,Senior Blockchain Developer,$127157,"Blockchain Architecture, Smart Contracts, Solidity","Concord, NH",8,Visionary Apps,Remote,"[101, 3796, 24925, 2078, 4294, 1010, 6047, 8311, 1010, 5024, 3012, 102]","[101, 3026, 3796, 24925, 2078, 9722, 102]"
3089,Senior SEO Consultant,$238271,"Link Building, Content Marketing, Local SEO, Webmaster Tools, SEO Strategy","Hilo, HI",13,NextGen Developers,Hybrid,"[101, 4957, 2311, 1010, 4180, 5821, 1010, 2334, 27457, 1010, 4773, 8706, 5906, 1010, 27457, 5656, 102]","[101, 3026, 27457, 8930, 102]"
3090,Senior Graphic Designer,$162852,"Illustrator, Typography, Print Design, Photoshop","Seattle, WA",12,Quantum Solutions,Onsite,"[101, 13825, 1010, 5939, 6873, 12565, 1010, 6140, 2640, 1010, 7760, 18471, 102]","[101, 3026, 8425, 5859, 102]"
3091,Senior Video Game Designer,$197356,"Level Design, Player Psychology, Game Testing, Programming","Laramie, WY",14,MediTech Solutions,Hybrid,"[101, 2504, 2640, 1010, 2447, 6825, 1010, 2208, 5604, 1010, 4730, 102]","[101, 3026, 2678, 2208, 5859, 102]"
3092,Senior Foreign Language Translator,$228003,"Language Services, Multilingual Communication, Technical Translation","New Orleans, LA",12,Guardian Tech,Remote,"[101, 2653, 2578, 1010, 4800, 2989, 8787, 4807, 1010, 4087, 5449, 102]","[101, 3026, 3097, 2653, 11403, 102]"
3093,Senior Mobile App Developer,$44103,"App Store Optimization, Swift, Firebase","Rapid City, SD",8,Digital Dreams,Hybrid,"[101, 10439, 3573, 20600, 1010, 9170, 1010, 2543, 15058, 102]","[101, 3026, 4684, 10439, 9722, 102]"
3094,Senior Fintech Analyst,$99491,"Cryptocurrency Analysis, Financial Markets, Financial Modeling","Spokane, WA",8,Elite Operations,Remote,"[101, 19888, 10085, 3126, 7389, 5666, 4106, 1010, 3361, 6089, 1010, 3361, 11643, 102]","[101, 3026, 10346, 15007, 12941, 102]"
3095,Senior Systems Analyst,$217172,"System Architecture, Oracle Applications, Networking","Birmingham, AL",14,Guardian Tech,Remote,"[101, 2291, 4294, 1010, 14721, 5097, 1010, 14048, 102]","[101, 3026, 3001, 12941, 102]"
3096,Web Developer,$134680,"React, Angular, HTML, CSS","Des Moines, IA",2,Nebula Web Solutions,Remote,"[101, 10509, 1010, 16108, 1010, 16129, 1010, 20116, 2015, 102]","[101, 4773, 9722, 102]"
3097,Senior Web Developer,$53975,"JavaScript, Ruby on Rails, HTML, CSS, Security Practices","Baton Rouge, LA",6,Lighthouse Logistics,Remote,"[101, 9262, 22483, 1010, 10090, 2006, 15168, 1010, 16129, 1010, 20116, 2015, 1010, 3036, 6078, 102]","[101, 3026, 4773, 9722, 102]"
3098,Graphic Designer,$105618,"Illustrator, Photoshop, Adobe Suite","Newark, DE",5,Quantum Web Development,Hybrid,"[101, 13825, 1010, 7760, 18471, 1010, 18106, 7621, 102]","[101, 8425, 5859, 102]"
3099,Senior Environmental Scientist,$96704,"Waste Management, Environmental Impact Analysis, Ecology, Environmental Analysis, Water Quality Assessment","Grand Rapids, MI",7,Ironclad Tech,Hybrid,"[101, 5949, 2968, 1010, 4483, 4254, 4106, 1010, 13517, 1010, 4483, 4106, 1010, 2300, 3737, 7667, 102]","[101, 3026, 4483, 7155, 102]"
3100,Cybersecurity Analyst,$107819,"Cryptography, Compliance, Risk Assessment, Network Security","Oklahoma City, OK",0,Marble Media,Remote,"[101, 19888, 9888, 1010, 12646, 1010, 3891, 7667, 1010, 2897, 3036, 102]","[101, 16941, 3366, 10841, 15780, 12941, 102]"
3101,Senior Microsoft CRM Developer,$209315,"PowerApps, Javascript, Canvas, C#, Microsoft Dynamics 365","Fargo, ND",14,Springboard Solutions,Onsite,"[101, 2373, 29098, 2015, 1010, 9262, 22483, 1010, 10683, 1010, 1039, 1001, 1010, 7513, 10949, 19342, 102]","[101, 3026, 7513, 13675, 2213, 9722, 102]"
3102,UX Designer,$149244,"Photoshop, Accessibility Design, UI/UX Design, InVision","Albuquerque, NM",0,Emerald Enterprises,Hybrid,"[101, 7760, 18471, 1010, 23661, 2640, 1010, 21318, 1013, 1057, 2595, 2640, 1010, 1999, 17084, 102]","[101, 1057, 2595, 5859, 102]"
3103,Senior Human Resources Manager,$148445,"Compliance, Workforce Planning, Training, Employee Engagement","Concord, NH",7,Golden Ratio Enterprises,Onsite,"[101, 12646, 1010, 14877, 4041, 1010, 2731, 1010, 7904, 8147, 102]","[101, 3026, 2529, 4219, 3208, 102]"
3104,UX Designer,$115586,"User Research, Prototype Design, InVision","Baltimore, MD",4,Silicon Valley Data Systems,Remote,"[101, 5310, 2470, 1010, 8773, 2640, 1010, 1999, 17084, 102]","[101, 1057, 2595, 5859, 102]"
3105,Public Health Official,$146101,"Biostatistics, Disease Prevention, Health Education, Public Health Surveillance","Lansing, MI",4,SysWork,Hybrid,"[101, 16012, 9153, 16774, 6558, 1010, 4295, 9740, 1010, 2740, 2495, 1010, 2270, 2740, 9867, 102]","[101, 2270, 2740, 2880, 102]"
3106,Network Administrator,$139684,"Networking, Cloud Computing, Cybersecurity, Cisco Systems","Jefferson City, MO",2,Springboard Solutions,Hybrid,"[101, 14048, 1010, 6112, 9798, 1010, 16941, 3366, 10841, 15780, 1010, 26408, 3001, 102]","[101, 2897, 8911, 102]"
3107,Senior Corporate Lawyer,$225232,"Litigation, Corporate Governance, Dispute Resolution, Corporate Finance Law, Contract Law","Baltimore, MD",11,TechBridge,Remote,"[101, 15382, 1010, 5971, 10615, 1010, 7593, 5813, 1010, 5971, 5446, 2375, 1010, 3206, 2375, 102]","[101, 3026, 5971, 5160, 102]"
3108,UX Designer,$72768,"Interaction Design, User Research, Accessibility Design, InVision, Responsive Design","Cheyenne, WY",5,Beacon Hill Technologies,Hybrid,"[101, 8290, 2640, 1010, 5310, 2470, 1010, 23661, 2640, 1010, 1999, 17084, 1010, 26651, 2640, 102]","[101, 1057, 2595, 5859, 102]"
3109,Senior Environmental Scientist,$76583,"Environmental Impact Analysis, Pollution Control, Water Quality Assessment, GIS, Sustainability","Albuquerque, NM",8,Peak Performance Systems,Hybrid,"[101, 4483, 4254, 4106, 1010, 10796, 2491, 1010, 2300, 3737, 7667, 1010, 21025, 2015, 1010, 15169, 102]","[101, 3026, 4483, 7155, 102]"
3110,Real Estate Agent,$132737,"Real Estate Economics, Market Analysis, Property Appraisal","Wilmington, DE",0,CryptoLogic,Remote,"[101, 2613, 3776, 5543, 1010, 3006, 4106, 1010, 3200, 10439, 14995, 12002, 102]","[101, 2613, 3776, 4005, 102]"
3111,Senior SEO Consultant,$169191,"Google Analytics, Keyword Research, SEO Strategy","San Francisco, CA",14,Crimson Technology,Onsite,"[101, 8224, 25095, 1010, 3145, 18351, 2470, 1010, 27457, 5656, 102]","[101, 3026, 27457, 8930, 102]"
3112,Software Developer,$139313,"Scala, Cloud Services, Black Box Testing, Kubernetes, C#","Virginia Beach, VA",4,Springboard Solutions,Onsite,"[101, 26743, 1010, 6112, 2578, 1010, 2304, 3482, 5604, 1010, 13970, 5677, 7159, 2229, 1010, 1039, 1001, 102]","[101, 4007, 9722, 102]"
3113,Microsoft CRM Developer,$70615,"ASP .NET, SQL Server, Automated Testing, Microsoft Dynamics 365","Davenport, IA",1,Velvet Ventures,Remote,"[101, 2004, 2361, 1012, 5658, 1010, 29296, 8241, 1010, 12978, 5604, 1010, 7513, 10949, 19342, 102]","[101, 7513, 13675, 2213, 9722, 102]"
3114,Senior Sales Associate,$176466,"Lead Generation, CRM, E-commerce, Market Analysis, Sales Techniques","Bismarck, ND",9,New Dawn Technologies,Remote,"[101, 2599, 4245, 1010, 13675, 2213, 1010, 1041, 1011, 6236, 1010, 3006, 4106, 1010, 4341, 5461, 102]","[101, 3026, 4341, 5482, 102]"
3115,Data Scientist,$106863,"Hadoop, Python, Statistical Analysis","Oklahoma City, OK",4,GreenLeaf Technologies,Remote,"[101, 2018, 18589, 1010, 18750, 1010, 7778, 4106, 102]","[101, 2951, 7155, 102]"
3116,Senior Network Administrator,$97735,"Remote Support, Docker, Cisco Systems","Frankfort, KY",7,New Horizons Systems,Hybrid,"[101, 6556, 2490, 1010, 8946, 2121, 1010, 26408, 3001, 102]","[101, 3026, 2897, 8911, 102]"
3117,Senior Marketing Specialist,$189284,"Content Creation, SEO/SEM, Email Marketing","Houston, TX",13,Momentum Technologies,Onsite,"[101, 4180, 4325, 1010, 27457, 1013, 7367, 2213, 1010, 10373, 5821, 102]","[101, 3026, 5821, 8325, 102]"
3118,Senior Software Developer,$58984,"Git, Cloud Services, Django, Go","Aurora, CO",6,Springboard Solutions,Hybrid,"[101, 21025, 2102, 1010, 6112, 2578, 1010, 6520, 23422, 1010, 2175, 102]","[101, 3026, 4007, 9722, 102]"
3119,DevOps Engineer,$58090,"Scripting, Cloud Deployment, Monitoring and Logging, CI/CD","Green Bay, WI",4,Lunar Landscapes,Onsite,"[101, 5896, 2075, 1010, 6112, 10813, 1010, 8822, 1998, 15899, 1010, 25022, 1013, 3729, 102]","[101, 16475, 11923, 3992, 102]"
3120,Data Scientist,$123159,"Spark, Deep Learning, Data Analysis, Keras, Hadoop","Tucson, AZ",0,Platinum Enterprises,Onsite,"[101, 12125, 1010, 2784, 4083, 1010, 2951, 4106, 1010, 17710, 8180, 1010, 2018, 18589, 102]","[101, 2951, 7155, 102]"
3121,Senior Environmental Scientist,$76041,"Waste Management, Conservation Strategies, Pollution Control, Water Quality Assessment, Environmental Analysis","Aurora, CO",8,Catalyst Creations,Onsite,"[101, 5949, 2968, 1010, 5680, 9942, 1010, 10796, 2491, 1010, 2300, 3737, 7667, 1010, 4483, 4106, 102]","[101, 3026, 4483, 7155, 102]"
3122,Senior Cybersecurity Analyst,$248050,"Risk Assessment, Cryptography, Malware Analysis","Knoxville, TN",12,Silicon Valley Data Systems,Remote,"[101, 3891, 7667, 1010, 19888, 9888, 1010, 15451, 8059, 4106, 102]","[101, 3026, 16941, 3366, 10841, 15780, 12941, 102]"
3123,Senior Blockchain Developer,$133128,"Cryptocurrency, DApp Development, Hyperledger","Albany, NY",6,Bright Futures,Hybrid,"[101, 19888, 10085, 3126, 7389, 5666, 1010, 4830, 9397, 2458, 1010, 23760, 3709, 4590, 102]","[101, 3026, 3796, 24925, 2078, 9722, 102]"
3124,Senior Cloud Solutions Architect,$164133,"Azure, Docker, Serverless Architectures, Cloud Storage Solutions","Fort Smith, AR",13,Titan Tech,Remote,"[101, 24296, 1010, 8946, 2121, 1010, 8241, 3238, 4294, 2015, 1010, 6112, 5527, 7300, 102]","[101, 3026, 6112, 7300, 4944, 102]"
3125,Cloud Solutions Architect,$82006,"Cloud Computing, Serverless Architectures, Cloud Security, Hybrid Cloud, Google Cloud","Charlotte, NC",5,AlphaBuild,Onsite,"[101, 6112, 9798, 1010, 8241, 3238, 4294, 2015, 1010, 6112, 3036, 1010, 8893, 6112, 1010, 8224, 6112, 102]","[101, 6112, 7300, 4944, 102]"
3126,SEO Consultant,$62924,"SEO, SEO Strategy, Local SEO, Google Analytics","Virginia Beach, VA",4,CryptoLogic,Hybrid,"[101, 27457, 1010, 27457, 5656, 1010, 2334, 27457, 1010, 8224, 25095, 102]","[101, 27457, 8930, 102]"
3127,Real Estate Agent,$91839,"Property Management, Leasing Agreements, Property Law, Real Estate Economics, Market Analysis","Nashville, TN",4,Golden Ratio Enterprises,Remote,"[101, 3200, 2968, 1010, 26707, 10540, 1010, 3200, 2375, 1010, 2613, 3776, 5543, 1010, 3006, 4106, 102]","[101, 2613, 3776, 4005, 102]"
3128,SEO Consultant,$79802,"SEO, Search Engine Algorithms, Link Building, Keyword Research","Evansville, IN",5,CloudNet Systems,Hybrid,"[101, 27457, 1010, 3945, 3194, 13792, 1010, 4957, 2311, 1010, 3145, 18351, 2470, 102]","[101, 27457, 8930, 102]"
3129,Senior DevOps Engineer,$139023,"Jenkins, Automation Tools, Scripting, Docker, Ansible","Tallahassee, FL",7,Chronos Technology,Remote,"[101, 11098, 1010, 19309, 5906, 1010, 5896, 2075, 1010, 8946, 2121, 1010, 2019, 19307, 102]","[101, 3026, 16475, 11923, 3992, 102]"
3130,Senior Mobile App Developer,$198325,"Mobile UI/UX Design, Swift, Mobile Development","Pierre, SD",13,TechCorp,Remote,"[101, 4684, 21318, 1013, 1057, 2595, 2640, 1010, 9170, 1010, 4684, 2458, 102]","[101, 3026, 4684, 10439, 9722, 102]"
